action_time,action_type,actor_id,actor_type,attrs,channel_id,channel_type,object_id,object_type,theme,partition_time,txn_amt,txn_fee_amt,trans_type,target_bank_code,target_acct_nbr,address_zipcode,machine_bank_code
3697023472,withdraw,30,customer_id,"""{\""action\"": {\""txn_amt\"": 1138.1118592509904, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""A_bank\"", \""target_acct_nbr\"": \""WLZVYYJKMAAJMLZQOEXN\""}, \""channel\"": {\""address_zipcode\"": 825373, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",ARNSTYYLTNGELPTSTNAK,ATM,GBDAASCSWHFQJOCSUTUB,saving_acct,atm,3696969600,1138.111859,15,trans_out,A_bank,WLZVYYJKMAAJMLZQOEXN,825373,Cathay
3697023817,transfer,24,customer_id,"""{\""action\"": {\""txn_amt\"": 146.59409013539053, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_in\""}, \""object\"": {\""target_bank_code\"": \""B_bank\"", \""target_acct_nbr\"": \""ZUUXHKHZULVCNVTHMMXK\""}, \""channel\"": {\""address_zipcode\"": 318661, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",QSUIIJTPODKYEELOAQAL,ATM,IKGNPZJMJCDKNAUTUZBA,saving_acct,atm,3696969600,146.5940901,15,trans_in,B_bank,ZUUXHKHZULVCNVTHMMXK,318661,Cathay
3697023817,transfer,49,customer_id,"""{\""action\"": {\""txn_amt\"": 146.59409013539053, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_in\""}, \""object\"": {\""target_bank_code\"": \""B_bank\"", \""target_acct_nbr\"": \""ZUUXHKHZULVCNVTHMMXK\""}, \""channel\"": {\""address_zipcode\"": 318661, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",QSUIIJTPODKYEELOAQAL,ATM,IKGNPZJMJCDKNAUTUZBA,saving_acct,atm,3696969600,146.5940901,15,trans_in,B_bank,ZUUXHKHZULVCNVTHMMXK,318661,Cathay
3697023996,withdraw,20,customer_id,"""{\""action\"": {\""txn_amt\"": 2749.7308696075447, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""KMGTPFDHLXTVJCJETLBJ\""}, \""channel\"": {\""address_zipcode\"": 385021, \""machine_bank_code\"": \""B_bank\""}}"",3696969600",SZYHQENPLQJWZLUQSJZW,ATM,DDCNFXOHWMPEYBQFWAYC,saving_acct,atm,3696969600,2749.73087,15,trans_out,Cathay,KMGTPFDHLXTVJCJETLBJ,385021,B_bank
3697023996,withdraw,45,customer_id,"""{\""action\"": {\""txn_amt\"": 2749.7308696075447, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""KMGTPFDHLXTVJCJETLBJ\""}, \""channel\"": {\""address_zipcode\"": 385021, \""machine_bank_code\"": \""B_bank\""}}"",3696969600",SZYHQENPLQJWZLUQSJZW,ATM,DDCNFXOHWMPEYBQFWAYC,saving_acct,atm,3696969600,2749.73087,15,trans_out,Cathay,KMGTPFDHLXTVJCJETLBJ,385021,B_bank
3697024527,inquire,3,customer_id,"""{\""action\"": {\""txn_amt\"": 0.0, \""txn_fee_amt\"": 0.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""XCNUOBDTQYONAALCZOXZ\""}, \""channel\"": {\""address_zipcode\"": 716563, \""machine_bank_code\"": \""B_bank\""}}"",3696969600",CZQNVGNJBMGSBOWZVNAI,ATM,OKWENXMVVHKMJULQHALL,saving_acct,atm,3696969600,0,0,trans_out,Cathay,XCNUOBDTQYONAALCZOXZ,716563,B_bank
3697024527,inquire,28,customer_id,"""{\""action\"": {\""txn_amt\"": 0.0, \""txn_fee_amt\"": 0.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""XCNUOBDTQYONAALCZOXZ\""}, \""channel\"": {\""address_zipcode\"": 716563, \""machine_bank_code\"": \""B_bank\""}}"",3696969600",CZQNVGNJBMGSBOWZVNAI,ATM,OKWENXMVVHKMJULQHALL,saving_acct,atm,3696969600,0,0,trans_out,Cathay,XCNUOBDTQYONAALCZOXZ,716563,B_bank
3697025656,withdraw,8,customer_id,"""{\""action\"": {\""txn_amt\"": 2514.158671106511, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""YLDKBNKTFERHWNYSNBTM\""}, \""channel\"": {\""address_zipcode\"": 201153, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",HTLYOJTTRACJFNHQWSPN,ATM,ITDQTEAJJYTNKJCWCXZR,saving_acct,atm,3696969600,2514.158671,15,trans_out,Cathay,YLDKBNKTFERHWNYSNBTM,201153,Cathay
3697025656,withdraw,33,customer_id,"""{\""action\"": {\""txn_amt\"": 2514.158671106511, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""YLDKBNKTFERHWNYSNBTM\""}, \""channel\"": {\""address_zipcode\"": 201153, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",HTLYOJTTRACJFNHQWSPN,ATM,ITDQTEAJJYTNKJCWCXZR,saving_acct,atm,3696969600,2514.158671,15,trans_out,Cathay,YLDKBNKTFERHWNYSNBTM,201153,Cathay
3697026103,inquire,6,customer_id,"""{\""action\"": {\""txn_amt\"": 0.0, \""txn_fee_amt\"": 0.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""DFVLIFUJZSJZJSOIIXST\""}, \""channel\"": {\""address_zipcode\"": 47307, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",DVFNNGOIOKOOICTICDXW,ATM,NTOHGPYVMSHZNLRZTFSI,saving_acct,atm,3696969600,0,0,trans_out,Cathay,DFVLIFUJZSJZJSOIIXST,47307,Cathay
3697026103,inquire,31,customer_id,"""{\""action\"": {\""txn_amt\"": 0.0, \""txn_fee_amt\"": 0.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""DFVLIFUJZSJZJSOIIXST\""}, \""channel\"": {\""address_zipcode\"": 47307, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",DVFNNGOIOKOOICTICDXW,ATM,NTOHGPYVMSHZNLRZTFSI,saving_acct,atm,3696969600,0,0,trans_out,Cathay,DFVLIFUJZSJZJSOIIXST,47307,Cathay
3697028978,inquire,10,customer_id,"""{\""action\"": {\""txn_amt\"": 0.0, \""txn_fee_amt\"": 0.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""LICMKTYNUVDCTICCWTTC\""}, \""channel\"": {\""address_zipcode\"": 21463, \""machine_bank_code\"": \""C_bank\""}}"",3696969600",SYXNROAGRHNKMUCFFETW,ATM,PWMAQJCLWCZKJXLBBDBY,saving_acct,atm,3696969600,0,0,trans_out,Cathay,LICMKTYNUVDCTICCWTTC,21463,C_bank
3697028978,inquire,35,customer_id,"""{\""action\"": {\""txn_amt\"": 0.0, \""txn_fee_amt\"": 0.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""LICMKTYNUVDCTICCWTTC\""}, \""channel\"": {\""address_zipcode\"": 21463, \""machine_bank_code\"": \""C_bank\""}}"",3696969600",SYXNROAGRHNKMUCFFETW,ATM,PWMAQJCLWCZKJXLBBDBY,saving_acct,atm,3696969600,0,0,trans_out,Cathay,LICMKTYNUVDCTICCWTTC,21463,C_bank
3697031919,transfer,11,customer_id,"""{\""action\"": {\""txn_amt\"": 384.44322946168995, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_in\""}, \""object\"": {\""target_bank_code\"": \""C_bank\"", \""target_acct_nbr\"": \""REVWWBAWSVSYLBQZXARI\""}, \""channel\"": {\""address_zipcode\"": 549823, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",QKVXOCQMZZPGDVDPOJPZ,ATM,EZMLFFZUNLTCNCQCRWYG,saving_acct,atm,3696969600,384.4432295,15,trans_in,C_bank,REVWWBAWSVSYLBQZXARI,549823,Cathay
3697031919,transfer,36,customer_id,"""{\""action\"": {\""txn_amt\"": 384.44322946168995, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_in\""}, \""object\"": {\""target_bank_code\"": \""C_bank\"", \""target_acct_nbr\"": \""REVWWBAWSVSYLBQZXARI\""}, \""channel\"": {\""address_zipcode\"": 549823, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",QKVXOCQMZZPGDVDPOJPZ,ATM,EZMLFFZUNLTCNCQCRWYG,saving_acct,atm,3696969600,384.4432295,15,trans_in,C_bank,REVWWBAWSVSYLBQZXARI,549823,Cathay
3697036455,inquire,9,customer_id,"""{\""action\"": {\""txn_amt\"": 0.0, \""txn_fee_amt\"": 0.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""C_bank\"", \""target_acct_nbr\"": \""GMGVDVDUXZJZOHWRGZGE\""}, \""channel\"": {\""address_zipcode\"": 183613, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",JJEMFXZIGSSLVUJPNCAB,ATM,LFGZXEFLMUZULWDXNZOH,saving_acct,atm,3696969600,0,0,trans_out,C_bank,GMGVDVDUXZJZOHWRGZGE,183613,Cathay
3697036455,inquire,34,customer_id,"""{\""action\"": {\""txn_amt\"": 0.0, \""txn_fee_amt\"": 0.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""C_bank\"", \""target_acct_nbr\"": \""GMGVDVDUXZJZOHWRGZGE\""}, \""channel\"": {\""address_zipcode\"": 183613, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",JJEMFXZIGSSLVUJPNCAB,ATM,LFGZXEFLMUZULWDXNZOH,saving_acct,atm,3696969600,0,0,trans_out,C_bank,GMGVDVDUXZJZOHWRGZGE,183613,Cathay
3697038192,transfer,6,customer_id,"""{\""action\"": {\""txn_amt\"": 1814.5741125565755, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_in\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""DNQJXKNDXPEBSATMPFMO\""}, \""channel\"": {\""address_zipcode\"": 256543, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",KBYRBUZRYINLGLBOCGIA,ATM,RMXVRSKWKLYPPDEDJZNZ,saving_acct,atm,3696969600,1814.574113,15,trans_in,Cathay,DNQJXKNDXPEBSATMPFMO,256543,Cathay
3697038192,transfer,31,customer_id,"""{\""action\"": {\""txn_amt\"": 1814.5741125565755, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_in\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""DNQJXKNDXPEBSATMPFMO\""}, \""channel\"": {\""address_zipcode\"": 256543, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",KBYRBUZRYINLGLBOCGIA,ATM,RMXVRSKWKLYPPDEDJZNZ,saving_acct,atm,3696969600,1814.574113,15,trans_in,Cathay,DNQJXKNDXPEBSATMPFMO,256543,Cathay
3697041141,withdraw,6,customer_id,"""{\""action\"": {\""txn_amt\"": 422.7095036973895, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""LOPTXRQIFDCQOIRDJWSF\""}, \""channel\"": {\""address_zipcode\"": 642403, \""machine_bank_code\"": \""A_bank\""}}"",3696969600",HQTTRLBDGFTRTKXTAJOJ,ATM,GUSUJIBSQHRJTAGNGUIY,saving_acct,atm,3696969600,422.7095037,15,trans_out,Cathay,LOPTXRQIFDCQOIRDJWSF,642403,A_bank
3697041141,withdraw,31,customer_id,"""{\""action\"": {\""txn_amt\"": 422.7095036973895, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""LOPTXRQIFDCQOIRDJWSF\""}, \""channel\"": {\""address_zipcode\"": 642403, \""machine_bank_code\"": \""A_bank\""}}"",3696969600",HQTTRLBDGFTRTKXTAJOJ,ATM,GUSUJIBSQHRJTAGNGUIY,saving_acct,atm,3696969600,422.7095037,15,trans_out,Cathay,LOPTXRQIFDCQOIRDJWSF,642403,A_bank
3697041187,inquire,5,customer_id,"""{\""action\"": {\""txn_amt\"": 0.0, \""txn_fee_amt\"": 0.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""VZVFYIWIYBFVYOIUPVAJ\""}, \""channel\"": {\""address_zipcode\"": 41821, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",ZPLGKDMQMMFNZAXNLTNS,ATM,VEZTSJFSLEYZXVVAVHFQ,saving_acct,atm,3696969600,0,0,trans_out,Cathay,VZVFYIWIYBFVYOIUPVAJ,41821,Cathay
3697041187,inquire,30,customer_id,"""{\""action\"": {\""txn_amt\"": 0.0, \""txn_fee_amt\"": 0.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""VZVFYIWIYBFVYOIUPVAJ\""}, \""channel\"": {\""address_zipcode\"": 41821, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",ZPLGKDMQMMFNZAXNLTNS,ATM,VEZTSJFSLEYZXVVAVHFQ,saving_acct,atm,3696969600,0,0,trans_out,Cathay,VZVFYIWIYBFVYOIUPVAJ,41821,Cathay
3697041295,inquire,11,customer_id,"""{\""action\"": {\""txn_amt\"": 0.0, \""txn_fee_amt\"": 0.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""XEYVNAAHXIFLQVZSKZFR\""}, \""channel\"": {\""address_zipcode\"": 114583, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",DZRXEEAIINNCRQBTPVSX,ATM,LOPAQIYLQYOFMUHLXQHQ,saving_acct,atm,3696969600,0,0,trans_out,Cathay,XEYVNAAHXIFLQVZSKZFR,114583,Cathay
3697041295,inquire,36,customer_id,"""{\""action\"": {\""txn_amt\"": 0.0, \""txn_fee_amt\"": 0.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""XEYVNAAHXIFLQVZSKZFR\""}, \""channel\"": {\""address_zipcode\"": 114583, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",DZRXEEAIINNCRQBTPVSX,ATM,LOPAQIYLQYOFMUHLXQHQ,saving_acct,atm,3696969600,0,0,trans_out,Cathay,XEYVNAAHXIFLQVZSKZFR,114583,Cathay
3697050308,withdraw,19,customer_id,"""{\""action\"": {\""txn_amt\"": 5.863613166693911, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""WIDYSGYQEQTIPEQAXNCG\""}, \""channel\"": {\""address_zipcode\"": 796557, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",YIUEJIHFMFAAXHVLOEWR,ATM,JSDQETWYNIRDISLLBLEJ,saving_acct,atm,3696969600,5.863613167,15,trans_out,Cathay,WIDYSGYQEQTIPEQAXNCG,796557,Cathay
3697050308,withdraw,44,customer_id,"""{\""action\"": {\""txn_amt\"": 5.863613166693911, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""WIDYSGYQEQTIPEQAXNCG\""}, \""channel\"": {\""address_zipcode\"": 796557, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",YIUEJIHFMFAAXHVLOEWR,ATM,JSDQETWYNIRDISLLBLEJ,saving_acct,atm,3696969600,5.863613167,15,trans_out,Cathay,WIDYSGYQEQTIPEQAXNCG,796557,Cathay
3697053399,transfer,3,customer_id,"""{\""action\"": {\""txn_amt\"": 198.9432901605679, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_in\""}, \""object\"": {\""target_bank_code\"": \""A_bank\"", \""target_acct_nbr\"": \""CBFWINVTEGYRXVNTRHQQ\""}, \""channel\"": {\""address_zipcode\"": 26083, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",MFRYTTKYMABQKQLQWTHS,ATM,EBDJYYJJSNQGOADOQNPH,saving_acct,atm,3696969600,198.9432902,15,trans_in,A_bank,CBFWINVTEGYRXVNTRHQQ,26083,Cathay
3697053399,transfer,28,customer_id,"""{\""action\"": {\""txn_amt\"": 198.9432901605679, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_in\""}, \""object\"": {\""target_bank_code\"": \""A_bank\"", \""target_acct_nbr\"": \""CBFWINVTEGYRXVNTRHQQ\""}, \""channel\"": {\""address_zipcode\"": 26083, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",MFRYTTKYMABQKQLQWTHS,ATM,EBDJYYJJSNQGOADOQNPH,saving_acct,atm,3696969600,198.9432902,15,trans_in,A_bank,CBFWINVTEGYRXVNTRHQQ,26083,Cathay
3697054842,inquire,14,customer_id,"""{\""action\"": {\""txn_amt\"": 0.0, \""txn_fee_amt\"": 0.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""RVKYAZWHSBOPPWNQKWPG\""}, \""channel\"": {\""address_zipcode\"": 76453, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",NSMZTTRJEYQGXTIGACAY,ATM,MQDQZVZEPWKDZUNQOMEG,saving_acct,atm,3696969600,0,0,trans_out,Cathay,RVKYAZWHSBOPPWNQKWPG,76453,Cathay
3697054842,inquire,39,customer_id,"""{\""action\"": {\""txn_amt\"": 0.0, \""txn_fee_amt\"": 0.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""RVKYAZWHSBOPPWNQKWPG\""}, \""channel\"": {\""address_zipcode\"": 76453, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",NSMZTTRJEYQGXTIGACAY,ATM,MQDQZVZEPWKDZUNQOMEG,saving_acct,atm,3696969600,0,0,trans_out,Cathay,RVKYAZWHSBOPPWNQKWPG,76453,Cathay
3697054877,transfer,4,customer_id,"""{\""action\"": {\""txn_amt\"": 720.3775404400178, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_in\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""QJMGQWXAHACSIZXLHZOJ\""}, \""channel\"": {\""address_zipcode\"": 44311, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",BZDQNPVBXBUTVCSHTRNA,ATM,SXEEMLZAOOKVPMYMFHCE,saving_acct,atm,3696969600,720.3775404,15,trans_in,Cathay,QJMGQWXAHACSIZXLHZOJ,44311,Cathay
3697054877,transfer,29,customer_id,"""{\""action\"": {\""txn_amt\"": 720.3775404400178, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_in\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""QJMGQWXAHACSIZXLHZOJ\""}, \""channel\"": {\""address_zipcode\"": 44311, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",BZDQNPVBXBUTVCSHTRNA,ATM,SXEEMLZAOOKVPMYMFHCE,saving_acct,atm,3696969600,720.3775404,15,trans_in,Cathay,QJMGQWXAHACSIZXLHZOJ,44311,Cathay
3697056672,inquire,2,customer_id,"""{\""action\"": {\""txn_amt\"": 0.0, \""txn_fee_amt\"": 0.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""WXJZZTXYCMEYEXMBCBBO\""}, \""channel\"": {\""address_zipcode\"": 114583, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",NJHFVILIJNXRREUBEXPI,ATM,XCVXNIQTMALCZJBFQVGJ,saving_acct,atm,3696969600,0,0,trans_out,Cathay,WXJZZTXYCMEYEXMBCBBO,114583,Cathay
3697056672,inquire,27,customer_id,"""{\""action\"": {\""txn_amt\"": 0.0, \""txn_fee_amt\"": 0.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""WXJZZTXYCMEYEXMBCBBO\""}, \""channel\"": {\""address_zipcode\"": 114583, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",NJHFVILIJNXRREUBEXPI,ATM,XCVXNIQTMALCZJBFQVGJ,saving_acct,atm,3696969600,0,0,trans_out,Cathay,WXJZZTXYCMEYEXMBCBBO,114583,Cathay
3697058851,withdraw,20,customer_id,"""{\""action\"": {\""txn_amt\"": 277.7713376422107, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""NVPRCBLFZQIHUUGNKOAX\""}, \""channel\"": {\""address_zipcode\"": 177663, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",LKVCJFXLIDHMTGKIDIDK,ATM,QYGYDDREHUDPDYDISSBL,saving_acct,atm,3696969600,277.7713376,15,trans_out,Cathay,NVPRCBLFZQIHUUGNKOAX,177663,Cathay
3697058851,withdraw,45,customer_id,"""{\""action\"": {\""txn_amt\"": 277.7713376422107, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""NVPRCBLFZQIHUUGNKOAX\""}, \""channel\"": {\""address_zipcode\"": 177663, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",LKVCJFXLIDHMTGKIDIDK,ATM,QYGYDDREHUDPDYDISSBL,saving_acct,atm,3696969600,277.7713376,15,trans_out,Cathay,NVPRCBLFZQIHUUGNKOAX,177663,Cathay
3697063930,inquire,22,customer_id,"""{\""action\"": {\""txn_amt\"": 0.0, \""txn_fee_amt\"": 0.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""AQLFDBGMBSVETFQHIMFC\""}, \""channel\"": {\""address_zipcode\"": 810901, \""machine_bank_code\"": \""A_bank\""}}"",3696969600",MWDEANSXDUNKGDUHNWMW,ATM,CDJBVGUAAHKVIRQALETZ,saving_acct,atm,3696969600,0,0,trans_out,Cathay,AQLFDBGMBSVETFQHIMFC,810901,A_bank
3697063930,inquire,47,customer_id,"""{\""action\"": {\""txn_amt\"": 0.0, \""txn_fee_amt\"": 0.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""AQLFDBGMBSVETFQHIMFC\""}, \""channel\"": {\""address_zipcode\"": 810901, \""machine_bank_code\"": \""A_bank\""}}"",3696969600",MWDEANSXDUNKGDUHNWMW,ATM,CDJBVGUAAHKVIRQALETZ,saving_acct,atm,3696969600,0,0,trans_out,Cathay,AQLFDBGMBSVETFQHIMFC,810901,A_bank
3697067610,transfer,4,customer_id,"""{\""action\"": {\""txn_amt\"": 76.10137631727314, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_in\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""ENOHPBCPLBQHYGFHJJEO\""}, \""channel\"": {\""address_zipcode\"": 918723, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",CZGJCLAWYDAISVKQFOHZ,ATM,WCAYCCSUOWTETKCUWSND,saving_acct,atm,3696969600,76.10137632,15,trans_in,Cathay,ENOHPBCPLBQHYGFHJJEO,918723,Cathay
3697067610,transfer,29,customer_id,"""{\""action\"": {\""txn_amt\"": 76.10137631727314, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_in\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""ENOHPBCPLBQHYGFHJJEO\""}, \""channel\"": {\""address_zipcode\"": 918723, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",CZGJCLAWYDAISVKQFOHZ,ATM,WCAYCCSUOWTETKCUWSND,saving_acct,atm,3696969600,76.10137632,15,trans_in,Cathay,ENOHPBCPLBQHYGFHJJEO,918723,Cathay
3697069232,transfer,3,customer_id,"""{\""action\"": {\""txn_amt\"": 1300.4107926088168, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_in\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""QLQPFNZAEELAWDWKLDSR\""}, \""channel\"": {\""address_zipcode\"": 671581, \""machine_bank_code\"": \""B_bank\""}}"",3696969600",OOSLEKIWWGZOLBVEAJQI,ATM,BKZDRNXRJHZDAJKILDMM,saving_acct,atm,3696969600,1300.410793,15,trans_in,Cathay,QLQPFNZAEELAWDWKLDSR,671581,B_bank
3697069232,transfer,28,customer_id,"""{\""action\"": {\""txn_amt\"": 1300.4107926088168, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_in\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""QLQPFNZAEELAWDWKLDSR\""}, \""channel\"": {\""address_zipcode\"": 671581, \""machine_bank_code\"": \""B_bank\""}}"",3696969600",OOSLEKIWWGZOLBVEAJQI,ATM,BKZDRNXRJHZDAJKILDMM,saving_acct,atm,3696969600,1300.410793,15,trans_in,Cathay,QLQPFNZAEELAWDWKLDSR,671581,B_bank
3697071937,inquire,15,customer_id,"""{\""action\"": {\""txn_amt\"": 0.0, \""txn_fee_amt\"": 0.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""LOFRZZYXTTEZGCIFZVOB\""}, \""channel\"": {\""address_zipcode\"": 27391, \""machine_bank_code\"": \""B_bank\""}}"",3696969600",AGPGUYOAHYQCAZAZODYA,ATM,YKFDLNATHDBHRSNVONWE,saving_acct,atm,3696969600,0,0,trans_out,Cathay,LOFRZZYXTTEZGCIFZVOB,27391,B_bank
3697071937,inquire,40,customer_id,"""{\""action\"": {\""txn_amt\"": 0.0, \""txn_fee_amt\"": 0.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""LOFRZZYXTTEZGCIFZVOB\""}, \""channel\"": {\""address_zipcode\"": 27391, \""machine_bank_code\"": \""B_bank\""}}"",3696969600",AGPGUYOAHYQCAZAZODYA,ATM,YKFDLNATHDBHRSNVONWE,saving_acct,atm,3696969600,0,0,trans_out,Cathay,LOFRZZYXTTEZGCIFZVOB,27391,B_bank
3697074341,withdraw,15,customer_id,"""{\""action\"": {\""txn_amt\"": 268.6440967378702, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""B_bank\"", \""target_acct_nbr\"": \""LEAHRIZMRUTNJTFAHLVA\""}, \""channel\"": {\""address_zipcode\"": 598303, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",NWFFGNHQJYDPITARWULA,ATM,IQZEKVRNYQDOAYKQPTTQ,saving_acct,atm,3696969600,268.6440967,15,trans_out,B_bank,LEAHRIZMRUTNJTFAHLVA,598303,Cathay
